id_aluno,genero,ano_nasc,ano_ingresso,tipo_instituicao,pedra,inde,cf,ct,n_av,avaliador_1,rec_av_1,avaliador_2,rec_av_2,avaliador_3,rec_av_3,avaliador_4,rec_av_4,iaa,ieg,ips,rec_psicologia,ida,matem,portug,ingles,indicado_bolsa,ipv,ian,destaque_ieg,destaque_ida,destaque_ipv,ano,ipp,avaliador_5,avaliador_6,escola,fase,fase_ideal,fase_grupo,idade,tempo_vinculo,defas,atingiu_pv,em_risco
153,0,2008.0,2018,Privada - Programa de Apadrinhamento,Ametista,7.289966667,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,9.2,7.4,2.52,,6.4,6.0,5.3,8.0,,7.71,10.0,,,,2023,8.125,,,,5.0,5.0,fase_0_7,15.0,5,0.0,False,False
153,0,2008.0,2021,Privada - Programa de Apadrinhamento,Quartzo,4.78185,,,0.0,,,,,,,,,8.751,0.0,6.5675,,0.0,0.0,0.0,0.0,,7.5,10.0,,,,2024,7.5,,,Colégio Albert Einstein - SP,7.0,5.0,fase_0_7,16.0,3,2.0,False,False
1530,1,2011.0,2024,Pública,Quartzo,4.6391535714200005,,,5.0,Avaliador-16,,Avaliador-26,,Avaliador-22,,Avaliador-10,,0.0,2.5238095237666665,8.13,,2.833333333333333,1.5,7.0,0.0,,5.258,10.0,,,,2024,7.03125,Avaliador-7,,EE João Ortiz Rodrigues,3.0,3.0,fase_0_7,13.0,0,0.0,False,False
1531,1,2010.0,2024,Pública,Ametista,7.0491790134,,,5.0,Avaliador-16,,Avaliador-26,,Avaliador-22,,Avaliador-10,,8.751,7.972686733666666,7.505,,5.833333333333333,4.5,8.0,5.0,,7.14,5.0,,,,2024,7.34375,Avaliador-7,,EE João Ortiz Rodrigues,3.0,4.0,fase_0_7,14.0,0,-1.0,False,True
1532,1,2009.0,2024,Pública,Quartzo,4.548544781066667,,,5.0,Avaliador-16,,Avaliador-26,,Avaliador-22,,Avaliador-10,,0.0,3.905723905333333,7.51,,2.0,0.0,6.0,0.0,,6.832,5.0,,,,2024,7.5,Avaliador-25,,EE João Ortiz Rodrigues,3.0,4.0,fase_0_7,15.0,0,-1.0,False,True
1533,0,2010.0,2024,Pública,Topázio,9.089828985533336,,,4.0,Avaliador-21,,Avaliador-23,,Avaliador-26,,Avaliador-17,,9.168,9.710144927666668,8.135,,9.5,10.0,8.5,10.0,,8.3375,10.0,,,,2024,8.5,,,EE Joaquim Mendes Feliz,3.0,3.0,fase_0_7,14.0,0,0.0,False,False
1534,0,2010.0,2024,Pública,Ametista,7.188366666666667,,,4.0,Avaliador-21,,Avaliador-23,,Avaliador-26,,Avaliador-17,,7.917,9.666666666666666,8.135,,1.1666666666666667,2.0,1.5,0.0,,8.0825,10.0,,,,2024,8.0,,,EE Paschoal Carlos Magno,3.0,3.0,fase_0_7,14.0,0,0.0,False,False
1535,0,2011.0,2024,Pública,Ametista,7.109390969933334,,,4.0,Avaliador-21,,Avaliador-23,,Avaliador-26,,Avaliador-17,,8.751,5.103121516333333,7.51,,5.833333333333333,7.5,5.5,4.5,,7.9175,10.0,,,,2024,7.125,,,EE Paschoal Carlos Magno,3.0,3.0,fase_0_7,13.0,0,0.0,False,False
1536,0,2009.0,2024,Pública,Ametista,7.653744444466668,,,4.0,Avaliador-21,,Avaliador-23,,Avaliador-26,,Avaliador-17,,9.168,8.722222222333334,8.135,,7.0,10.0,3.5,7.5,,7.4575,5.0,,,,2024,7.875,,,EE Paschoal Carlos Magno,3.0,4.0,fase_0_7,15.0,0,-1.0,False,True
1537,0,2010.0,2024,Pública,Topázio,8.176263231333333,,,4.0,Avaliador-21,,Avaliador-23,,Avaliador-26,,Avaliador-17,,9.168,8.33064949,8.135,,8.666666666666666,10.0,6.0,10.0,,8.67,5.0,,,,2024,8.125,,,EE Joaquim Mendes Feliz,3.0,4.0,fase_0_7,14.0,0,-1.0,True,True
1538,1,2010.0,2021,Pública,Ametista,7.9631703704333345,,,3.0,Avaliador-21,,Avaliador-7,,Avaliador-10,,,,9.168,7.935185184999999,8.13,,7.166666666666667,7.5,6.0,8.0,,7.106666667,10.0,,,,2024,7.916666667,,,EE Maria André Schunck Dona,3.0,2.0,fase_0_7,14.0,3,1.0,False,False
1539,0,2011.0,2024,Pública,Ametista,7.709588888900001,,,3.0,Avaliador-21,,Avaliador-7,,Avaliador-10,,,,6.667,9.027777777666666,6.885,,6.833333333333333,6.0,7.0,7.5,,7.056666667,10.0,,,,2024,7.708333333,,,EE Maria André Schunck Dona,3.0,3.0,fase_0_7,13.0,0,0.0,False,False
154,1,2007.0,2017,Escola Pública,Ágata,6.073,65.0,15.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase + Bolsa,8.3,6.1,6.3,Sem limitações,4.0,3.7,6.2,2.1,Sim,6.833,5.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,7.263999999999999,,,,4.0,5.0,fase_0_7,15.0,5,-1.0,False,True
1540,0,2010.0,2024,Pública,Quartzo,5.696233333333334,,,5.0,Avaliador-20,,Avaliador-21,,Avaliador-17,,Avaliador-26,,8.334,5.0,7.51,,2.6666666666666665,2.0,2.0,4.0,,6.83,5.0,,,,2024,7.125,Avaliador-10,,EE Donizetti Aparecido Leite Professor,3.0,4.0,fase_0_7,14.0,0,-1.0,False,True
1541,1,2011.0,2024,Pública,Topázio,8.337,,,5.0,Avaliador-20,,Avaliador-21,,Avaliador-17,,Avaliador-26,,9.168,8.633333333333333,6.88,,8.166666666666666,9.0,7.0,8.5,,7.736,10.0,,,,2024,8.25,Avaliador-10,,EM Alfredo Schunk,3.0,3.0,fase_0_7,13.0,0,0.0,False,False
1542,0,2008.0,2024,Pública,Agata,6.0886079922,,,5.0,Avaliador-20,,Avaliador-21,,Avaliador-17,,Avaliador-26,,7.501,6.304873294333333,8.135,,3.1666666666666665,1.0,3.5,5.0,,6.966,5.0,,,,2024,7.375,Avaliador-10,,EE Donizetti Aparecido Leite Professor,3.0,5.0,fase_0_7,16.0,0,-2.0,False,True
1543,1,2010.0,2024,Pública,Agata,6.754584615400001,,,5.0,Avaliador-20,,Avaliador-21,,Avaliador-17,,Avaliador-26,,7.5,8.076923077,7.51,,5.0,6.0,4.0,,,7.066,5.0,,,,2024,7.25,Avaliador-10,,EE Donizetti Aparecido Leite Professor,3.0,4.0,fase_0_7,14.0,0,-1.0,False,True
1544,0,2010.0,2024,Pública,Agata,6.905568627466667,,,5.0,Avaliador-20,,Avaliador-21,,Avaliador-17,,Avaliador-26,,8.334,8.674509804,6.885,,5.833333333333333,5.5,5.5,6.5,,6.598,5.0,,,,2024,6.625,Avaliador-10,,EM Cecilia Cristina de Oliveira Rodrigues,3.0,4.0,fase_0_7,14.0,0,-1.0,False,True
1545,0,2012.0,2024,Pública,Ametista,7.296598575533334,,,2.0,Avaliador-21,,Avaliador-23,,,,,,7.501,6.210826211,8.13,,8.166666666666666,8.0,6.5,10.0,,6.165,10.0,,,,2024,6.25,,,EE Paschoal Carlos Magno,3.0,3.0,fase_0_7,12.0,0,0.0,False,False
1546,1,2010.0,2024,Pública,Agata,6.900662108266667,,,2.0,Avaliador-21,,Avaliador-23,,,,,,8.334,6.374643874666667,8.75,,4.666666666666667,5.0,3.0,6.0,,6.17,10.0,,,,2024,7.5,,,EE Paschoal Carlos Magno,3.0,3.0,fase_0_7,14.0,0,0.0,False,False
1547,0,2009.0,2024,Pública,Agata,6.748480626800001,,,2.0,Avaliador-21,,Avaliador-23,,,,,,7.917,6.467236467333334,8.13,,6.666666666666667,9.5,6.0,4.5,,6.335,5.0,,,,2024,7.5,,,EE Donizetti Aparecido Leite Professor,3.0,4.0,fase_0_7,15.0,0,-1.0,False,True
1548,0,2011.0,2024,Pública,Agata,6.482499715066667,,,2.0,Avaliador-21,,Avaliador-23,,,,,,8.334,5.242165242,7.51,,4.833333333333333,9.0,4.5,1.0,,5.665,10.0,,,,2024,7.5,,,Estuda em outra cidade,3.0,3.0,fase_0_7,13.0,0,0.0,False,False
1549,1,2009.0,2024,Pública,Agata,6.514862200466668,,,2.0,Avaliador-21,,Avaliador-23,,,,,,9.585,7.441394335666668,7.51,,4.166666666666667,5.5,3.0,4.0,,6.325,5.0,,,,2024,7.1875,,,EE Maria André Schunck Dona,3.0,5.0,fase_0_7,15.0,0,-2.0,False,True
155,1,2006.0,2022,Escola Pública,Ametista,7.051,39.0,9.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Mantido na Fase atual,Avaliador-31,Promovido de Fase + Bolsa,10.0,8.3,7.5,Não atendido,5.2,4.3,6.8,4.3,Sim,6.833,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,7.343999999999999,,,,4.0,6.0,fase_0_7,16.0,0,-2.0,False,True
155,1,2006.0,2022,Pública,Agata,6.318991667,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,7.9,8.1,5.0,,4.4,5.3,2.8,5.2,,6.5875,5.0,,,,2023,7.03125,,,,5.0,7.0,fase_0_7,17.0,1,-2.0,False,True
155,1,2006.0,2022,Privada *Parcerias com Bolsa 100%,,,,,0.0,,,,,,,,,,,,,,,,,,,10.0,,,,2024,,,,Faculdade FIAP,8.0,8.0,fase_8,18.0,2,0.0,False,False
1550,1,2009.0,2024,Pública,Agata,6.064236111066667,,,4.0,Avaliador-21,,Avaliador-23,,Avaliador-5,,Avaliador-26,,9.585,5.222222222,7.51,,4.333333333333333,5.0,3.0,5.0,,6.2025,5.0,,,,2024,7.03125,,,EE Maria André Schunck Dona,3.0,4.0,fase_0_7,15.0,0,-1.0,False,True
1551,1,2009.0,2024,Pública,Quartzo,5.9717087542,,,4.0,Avaliador-21,,Avaliador-23,,Avaliador-5,,Avaliador-26,,9.585,4.771043771,7.51,,3.5,1.0,5.5,4.0,,6.79,5.0,,,,2024,7.5,,,EE Donizetti Aparecido Leite Professor,3.0,5.0,fase_0_7,15.0,0,-2.0,False,True
1552,1,2011.0,2024,Pública,Ametista,7.443301282066667,,,4.0,Avaliador-21,,Avaliador-23,,Avaliador-5,,Avaliador-26,,9.585,9.743589743666666,7.51,,3.1666666666666665,1.0,4.5,4.0,,7.165,10.0,,,,2024,7.1875,,,EM Cecilia Cristina de Oliveira Rodrigues,3.0,3.0,fase_0_7,13.0,0,0.0,False,False
1553,1,2011.0,2024,Pública,Ametista,7.641184313700001,,,3.0,Avaliador-20,,Avaliador-21,,Avaliador-23,,,,8.334,9.003921568666668,7.51,,4.333333333333333,6.0,5.0,2.0,,7.78,10.0,,,,2024,8.333333333,,,EE Donizetti Aparecido Leite Professor,3.0,3.0,fase_0_7,13.0,0,0.0,False,False
1554,1,2009.0,2024,Pública,Agata,6.941692592633334,,,3.0,Avaliador-20,,Avaliador-21,,Avaliador-23,,,,6.666,9.629629629666669,8.76,,4.0,3.0,,5.0,,7.22,5.0,,,,2024,7.291666667,,,EE Maria André Schunck Dona,3.0,5.0,fase_0_7,15.0,0,-2.0,False,True
1555,1,2011.0,2024,Pública,Ametista,7.4827333334,,,3.0,Avaliador-20,,Avaliador-21,,Avaliador-23,,,,8.334,10.0,6.255,,3.0,9.0,0.0,0.0,,8.056666667,10.0,,,,2024,8.125,,,EE Donizetti Aparecido Leite Professor,3.0,3.0,fase_0_7,13.0,0,0.0,False,False
1556,1,2010.0,2024,Pública,Agata,6.666811111166668,,,3.0,Avaliador-21,,Avaliador-23,,Avaliador-20,,,,7.917,5.222222222333333,7.51,,4.0,3.5,,4.5,,7.44,10.0,,,,2024,7.916666667,,,EE Donizetti Aparecido Leite Professor,3.0,3.0,fase_0_7,14.0,0,0.0,False,False
1557,0,2010.0,2024,Pública,Topázio,8.228500000033334,,,3.0,Avaliador-21,,Avaliador-23,,Avaliador-20,,,,9.585,8.916666666666666,7.51,,7.0,6.0,,8.0,,7.72,10.0,,,,2024,7.916666667,,,EE Donizetti Aparecido Leite Professor,3.0,3.0,fase_0_7,14.0,0,0.0,False,False
1558,1,2008.0,2024,Pública,Ametista,7.643772047733333,,,5.0,Avaliador-21,,Avaliador-23,,Avaliador-26,,Avaliador-1,,9.168,8.705360238666666,8.755,,5.5,5.0,5.5,6.0,,8.302,5.0,,,,2024,8.5,Avaliador-5,,EE Joaquim Mendes Feliz,4.0,5.0,fase_0_7,16.0,0,-1.0,False,True
1559,0,2009.0,2024,Pública,Agata,6.330428437666668,,,5.0,Avaliador-21,,Avaliador-23,,Avaliador-26,,Avaliador-1,,7.917,5.2929755216666665,6.885,,4.666666666666667,8.0,0.0,6.0,,7.604,5.0,,,,2024,8.375,Avaliador-5,,EE Paschoal Carlos Magno,4.0,5.0,fase_0_7,15.0,0,-1.0,False,True
156,1,2007.0,2018,Escola Pública,Ametista,7.357,30.0,6.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase + Bolsa,10.0,8.3,9.4,Sem limitações,4.4,4.7,6.5,2.1,Sim,7.792,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,8.186,,,,4.0,5.0,fase_0_7,15.0,4,-1.0,False,True
1560,0,2010.0,2024,Privada,Topázio,8.4721031746,,,5.0,Avaliador-21,,Avaliador-23,,Avaliador-26,,Avaliador-1,,9.168,9.206349206333334,5.635,,8.166666666666666,6.0,8.5,10.0,,8.336,10.0,,,,2024,8.5,Avaliador-5,,Colégio Arco Íris Evolução,4.0,3.0,fase_0_7,14.0,0,1.0,False,False
1561,1,2008.0,2024,Pública,Ametista,7.940220634933333,,,5.0,Avaliador-21,,Avaliador-23,,Avaliador-26,,Avaliador-1,,9.585,9.174603174666666,5.0,,9.0,8.5,8.5,10.0,,7.734,5.0,,,,2024,8.0,Avaliador-5,,EE Joaquim Mendes Feliz,4.0,5.0,fase_0_7,16.0,0,-1.0,False,True
1562,0,2008.0,2024,Pública,Quartzo,5.458833333333334,,,4.0,Avaliador-22,,Avaliador-26,,Avaliador-1,,Avaliador-5,,6.25,8.666666666666666,5.01,,0.5,0.5,,,,6.8725,5.0,,,,2024,6.25,,,EE Alexandre Rodrigues Nogueira,4.0,6.0,fase_0_7,16.0,0,-2.0,False,True
1563,0,2009.0,2024,Pública,Ametista,7.604211111133335,,,4.0,Avaliador-22,,Avaliador-26,,Avaliador-1,,Avaliador-5,,8.751,8.305555555666666,7.51,,7.0,5.0,7.5,8.5,,8.46,5.0,,,,2024,7.25,,,EE Alexandre Rodrigues Nogueira,4.0,5.0,fase_0_7,15.0,0,-1.0,True,True
1564,1,2009.0,2024,Pública,Quartzo,5.0761468806000005,,,4.0,Avaliador-22,,Avaliador-26,,Avaliador-1,,Avaliador-5,,8.334,4.942067736333334,6.885,,2.1666666666666665,1.0,3.5,2.0,,5.2875,5.0,,,,2024,5.75,,,EE Alexandre Rodrigues Nogueira,4.0,5.0,fase_0_7,15.0,0,-1.0,False,True
1565,1,2008.0,2024,Pública,Quartzo,5.816448179266667,,,4.0,Avaliador-22,,Avaliador-26,,Avaliador-1,,Avaliador-5,,0.0,8.102240896333333,7.51,,5.5,7.0,3.0,6.5,,6.0375,5.0,,,,2024,6.375,,,EE Alexandre Rodrigues Nogueira,4.0,5.0,fase_0_7,16.0,0,-1.0,False,True
1566,0,2007.0,2024,Pública,Ametista,7.759243871133334,,,4.0,Avaliador-22,,Avaliador-26,,Avaliador-1,,Avaliador-5,,9.168,9.247219355666669,7.51,,6.5,3.0,8.0,8.5,,8.335,5.0,,,,2024,7.75,,,EE Alexandre Rodrigues Nogueira,4.0,6.0,fase_0_7,17.0,0,-2.0,False,True
1567,0,2008.0,2024,Pública,Ametista,7.913942087533334,,,4.0,Avaliador-22,,Avaliador-26,,Avaliador-1,,Avaliador-5,,8.334,8.771043771,7.51,,8.166666666666666,5.0,9.5,10.0,,8.335,5.0,,,,2024,7.75,,,EE Alexandre Rodrigues Nogueira,4.0,6.0,fase_0_7,16.0,0,-2.0,False,True
1568,0,2009.0,2024,Pública,Ametista,7.8003261438,,,4.0,Avaliador-22,,Avaliador-26,,Avaliador-1,,Avaliador-5,,9.168,7.493464052333334,7.51,,8.166666666666666,7.5,7.5,9.5,,8.5025,5.0,,,,2024,8.0,,,EE Paschoal Carlos Magno,4.0,5.0,fase_0_7,15.0,0,-1.0,True,True
1569,0,2007.0,2024,Pública,Quartzo,5.7191555556,,,4.0,Avaliador-22,,Avaliador-26,,Avaliador-1,,Avaliador-5,,6.666,7.111111111333334,6.26,,2.1666666666666665,2.0,3.0,1.5,,6.9175,5.0,,,,2024,6.875,,,EE Alexandre Rodrigues Nogueira,4.0,6.0,fase_0_7,17.0,0,-2.0,False,True
157,0,2010.0,2018,Rede Decisão,Topázio,8.317,6.0,1.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase + Bolsa,7.5,10.0,6.3,Requer avaliação,7.7,7.0,7.5,8.7,Não,8.292,10.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,7.385999999999999,,,,4.0,3.0,fase_0_7,12.0,4,1.0,False,False
157,0,2010.0,2018,Privada - Programa de Apadrinhamento,Ametista,7.879008333,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,7.1,9.9,2.52,,6.8,6.0,6.8,7.5,,8.63,10.0,,,,2023,8.59375,,,,5.0,3.0,fase_0_7,13.0,5,2.0,False,False
157,0,2010.0,2021,Privada - Programa de Apadrinhamento,Topázio,8.950566666733334,,,3.0,Avaliador-23,,Avaliador-22,,Avaliador-1,,,,8.334,10.0,6.26,,9.666666666666666,10.0,9.0,10.0,,8.726666667,10.0,,,,2024,8.125,,,Colégio Arco Íris Evolução,5.0,4.0,fase_0_7,14.0,3,1.0,True,False
1570,0,2008.0,2024,Pública,Ametista,7.894084175066667,,,4.0,Avaliador-22,,Avaliador-26,,Avaliador-1,,Avaliador-5,,9.585,7.542087542,7.51,,8.333333333333334,6.5,9.0,9.5,,8.6725,5.0,,,,2024,7.75,,,EE Alexandre Rodrigues Nogueira,4.0,5.0,fase_0_7,16.0,0,-1.0,True,True
1571,1,2008.0,2024,Pública,Ametista,7.2484555556,,,4.0,Avaliador-22,,Avaliador-26,,Avaliador-1,,Avaliador-5,,8.334,9.111111111333337,5.005,,5.666666666666667,5.0,6.0,6.0,,8.545,5.0,,,,2024,7.5,,,EE Alexandre Rodrigues Nogueira,4.0,5.0,fase_0_7,16.0,0,-1.0,True,True
1572,0,2009.0,2024,Pública,Topázio,8.080345634866667,,,3.0,Avaliador-21,,Avaliador-20,,Avaliador-26,,,,9.168,9.841269841333334,7.51,,7.5,7.5,6.5,8.5,,8.393333333,5.0,,,,2024,7.65625,,,EE Paschoal Carlos Magno,4.0,5.0,fase_0_7,15.0,0,-1.0,False,True
1573,1,2008.0,2024,Pública,Agata,6.743847969266667,,,3.0,Avaliador-21,,Avaliador-20,,Avaliador-26,,,,9.168,6.120448179333334,6.26,,5.0,0.0,6.0,9.0,,8.556666667,5.0,,,,2024,7.65625,,,EE Olivia de Faria Nogueira,4.0,5.0,fase_0_7,16.0,0,-1.0,True,True
1574,0,2008.0,2024,Pública,Ametista,7.777244180000001,,,3.0,Avaliador-21,,Avaliador-20,,Avaliador-26,,,,8.751,8.399470899666667,7.51,,7.333333333333333,7.0,6.0,9.0,,8.616666667,5.0,,,,2024,7.8125,,,EE Paschoal Carlos Magno,4.0,5.0,fase_0_7,16.0,0,-1.0,True,True
1575,0,2008.0,2024,Pública,Ametista,7.318459391466667,,,3.0,Avaliador-21,,Avaliador-20,,Avaliador-26,,,,9.168,8.624338624,6.885,,5.333333333333333,0.0,7.5,8.5,,8.28,5.0,,,,2024,7.65625,,,EE Olivia de Faria Nogueira,4.0,5.0,fase_0_7,16.0,0,-1.0,False,True
1576,0,2008.0,2024,Pública,Ametista,7.463620238066666,,,3.0,Avaliador-21,,Avaliador-20,,Avaliador-26,,,,8.334,9.523809523666666,5.635,,6.666666666666667,7.5,4.5,8.0,,8.44,5.0,,,,2024,6.40625,,,EE Loris Nassif Mattar Profa,4.0,5.0,fase_0_7,16.0,0,-1.0,True,True
1577,1,2008.0,2024,Pública,Agata,6.305585581933334,,,3.0,Avaliador-21,,Avaliador-20,,Avaliador-26,,,,10.002,4.993386243333333,7.51,,4.333333333333333,4.0,7.0,2.0,,7.273333333,5.0,,,,2024,7.34375,,,EE Mario Francisco de Amorim,4.0,5.0,fase_0_7,16.0,0,-1.0,False,True
1578,0,2010.0,2024,Pública,Ametista,7.880605848,,,5.0,Avaliador-22,,Avaliador-17,,Avaliador-1,,Avaliador-5,,8.334,6.761695906666667,7.51,,7.333333333333333,6.0,6.0,10.0,,8.636,10.0,,,,2024,7.5,Avaliador-26,,EE Olivia de Faria Nogueira,4.0,3.0,fase_0_7,14.0,0,1.0,True,False
1579,0,2008.0,2022,Pública,Ametista,7.894385710733333,,,5.0,Avaliador-22,,Avaliador-17,,Avaliador-1,,Avaliador-5,,8.751,9.090261887,5.635,,7.166666666666667,7.5,6.0,8.0,,9.272,5.0,,,,2024,8.5,Avaliador-26,,EE Joaquim Mendes Feliz,4.0,6.0,fase_0_7,16.0,2,-2.0,True,True
158,0,2005.0,2017,Rede Decisão,Ametista,7.302,32.0,7.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase + Bolsa,7.9,9.8,5.6,Requer avaliação,6.6,5.0,6.7,8.1,Não,8.125,2.5,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,7.969999999999997,,,,4.0,7.0,fase_0_7,17.0,5,-3.0,False,True
158,0,2009.0,2017,Privada - Programa de Apadrinhamento,Ametista,7.297425,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,7.1,9.0,2.52,,6.0,6.0,5.7,6.3,,7.545,10.0,,,,2023,8.28125,,,,5.0,4.0,fase_0_7,14.0,6,1.0,False,False
158,0,2009.0,2021,Privada - Programa de Apadrinhamento,Agata,6.855159259266667,,,4.0,Avaliador-23,,Avaliador-24,,Avaliador-1,,Avaliador-7,,8.334,7.796296296333334,6.26,,4.0,2.5,1.5,8.0,,6.745,10.0,,,,2024,6.875,,,Colégio Arco Íris Evolução,5.0,5.0,fase_0_7,15.0,3,0.0,False,False
1580,1,2008.0,2024,Pública,Ametista,7.790523996266667,,,5.0,Avaliador-22,,Avaliador-17,,Avaliador-1,,Avaliador-5,,8.751,9.049953314666666,7.51,,6.166666666666667,5.0,7.5,6.0,,9.168,5.0,,,,2024,7.875,Avaliador-26,,EE Paschoal Carlos Magno,4.0,5.0,fase_0_7,16.0,0,-1.0,True,True
1581,1,2008.0,2024,Pública,Agata,6.9787022855,,,3.0,Avaliador-21,,Avaliador-23,,Avaliador-17,,,,8.334,7.834844760666667,6.26,,6.333333333333333,7.0,4.5,7.5,,7.386666667,5.0,,,,2024,7.083333333,,,EE Olivia de Faria Nogueira,4.0,5.0,fase_0_7,16.0,0,-1.0,False,True
1582,1,2009.0,2024,Pública,Agata,6.472788888966667,,,3.0,Avaliador-21,,Avaliador-23,,Avaliador-17,,,,8.334,8.069444444333334,6.255,,4.5,7.0,2.0,4.5,,6.666666667,5.0,,,,2024,6.666666667,,,EE Paschoal Carlos Magno,4.0,5.0,fase_0_7,15.0,0,-1.0,False,True
1583,0,2009.0,2024,Pública,Ametista,7.8197579711,,,3.0,Avaliador-21,,Avaliador-23,,Avaliador-17,,,,7.917,7.753623188333333,6.26,,8.166666666666666,8.0,6.5,10.0,,9.006666667,5.0,,,,2024,9.166666667,,,EE Mario Francisco de Amorim,4.0,5.0,fase_0_7,15.0,0,-1.0,True,True
1584,0,2009.0,2024,Pública,Ametista,7.429837830666667,,,4.0,Avaliador-23,,Avaliador-20,,Avaliador-22,,Avaliador-26,,8.334,9.153439153333332,7.51,,5.5,6.0,5.5,5.0,,8.1675,5.0,,,,2024,7.8125,,,Estuda em outra cidade,4.0,5.0,fase_0_7,15.0,0,-1.0,False,True
1585,0,2009.0,2024,Pública,Agata,6.730367016866668,,,4.0,Avaliador-23,,Avaliador-20,,Avaliador-22,,Avaliador-26,,10.002,6.775210084333334,7.51,,4.0,5.0,3.0,4.0,,7.7925,5.0,,,,2024,7.65625,,,EE Donizetti Aparecido Leite Professor,4.0,5.0,fase_0_7,15.0,0,-1.0,False,True
1586,0,2009.0,2024,Pública,Agata,6.555764327466668,,,4.0,Avaliador-23,,Avaliador-20,,Avaliador-22,,Avaliador-26,,10.002,6.128654970666666,5.01,,5.666666666666667,3.5,5.5,8.0,,7.54,5.0,,,,2024,6.875,,,EE Donizetti Aparecido Leite Professor,4.0,5.0,fase_0_7,15.0,0,-1.0,False,True
1587,0,2008.0,2024,Pública,Ametista,7.34055,,,4.0,Avaliador-23,,Avaliador-20,,Avaliador-22,,Avaliador-26,,9.168,10.0,7.51,,3.75,7.5,0.0,,,8.2075,5.0,,,,2024,7.8125,,,EE Donizetti Aparecido Leite Professor,4.0,6.0,fase_0_7,16.0,0,-2.0,False,True
1588,0,2010.0,2024,Pública,Ametista,7.303823728133333,,,4.0,Avaliador-23,,Avaliador-20,,Avaliador-22,,Avaliador-26,,7.917,8.640618640666666,7.51,,4.0,3.5,4.5,,,7.415,10.0,,,,2024,7.5,,,EE Maria André Schunck Dona,4.0,4.0,fase_0_7,14.0,0,0.0,False,False
1589,0,2009.0,2024,Pública,Quartzo,5.260851851866667,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,0.0,6.259259259333334,7.51,,2.5,3.0,2.0,,,7.54,5.0,,,,2024,7.5,,,EE Donizetti Aparecido Leite Professor,4.0,5.0,fase_0_7,15.0,0,-1.0,False,True
159,0,2007.0,2021,Escola Pública,Ágata,6.49,58.0,14.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase,8.3,8.1,5.6,Requer avaliação,4.7,4.3,5.8,3.9,Não,6.458,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,7.484000000000002,,,,4.0,5.0,fase_0_7,15.0,1,-1.0,False,True
159,0,2007.0,2021,Pública,Agata,6.805033333,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-23,,Avaliador-8,,7.9,8.1,2.52,,6.3,5.0,6.0,7.8,,7.8775,5.0,,,,2023,8.125,,,,4.0,6.0,fase_0_7,16.0,2,-2.0,False,True
1590,0,2009.0,2024,Pública,Topázio,8.1907875086,,,5.0,Avaliador-21,,Avaliador-5,,Avaliador-17,,Avaliador-23,,7.917,8.267770876333332,7.51,,8.666666666666666,8.5,8.0,9.5,,8.806,5.0,,,,2024,10.0,Avaliador-5,,EE Maria André Schunck Dona,4.0,5.0,fase_0_7,15.0,0,-1.0,True,True
